PSN,PresBlue,PresRed,SenBlue,SenRed,CongD2011,SenD2011,CongD2021,SenD2021,CongD2021a,SenD2021a,HsD2011,HsD2021,PName,PCode,County,Precinct_P,Pop_of_Pre,Pop_Diff,PD_Percent,Pct_Area,Pct_Perim,County1,Reg_Voters,PresOther,SenOther,Shape_Leng,Shape_Area
604,120,764,133,743,5,14,5,14,5,14,30,30,ASHWORTH,4,21,2081,2485,-404,-16,34.6982858,28.4974507,CHEROKEE,1219,10,16,93495.38619,373489240
605,192,491,198,472,5,14,5,14,5,14,30,30,BLACKSBURG WARD NO. 1,5,21,954,2219,-1265,-57,25.93707607,28.02853175,CHEROKEE,1035,10,21,91956.94126,279184363.3
606,151,789,163,768,5,14,5,14,5,14,30,30,BLACKSBURG WARD NO. 2,6,21,1478,1470,8,1,23.92960196,28.03015142,CHEROKEE,1407,16,24,91962.25512,257576091.8
607,243,899,267,864,5,14,5,14,5,14,29,29,DRAYTONVILLE,10,21,3295,1729,1566,91,57.28421511,40.13651319,CHEROKEE,1626,14,19,131681.2103,616602159.8
608,167,930,180,906,5,14,5,14,5,14,30,30,EZELLS AND BUTLER,11,21,2458,1906,552,29,44.05238614,35.17575988,CHEROKEE,1506,10,20,115405.8055,474175938.1
609,294,148,305,132,5,14,5,14,5,14,30,30,GAFFNEY WARD NO. 1,12,21,1740,2094,-354,-17,1.42756116,7.237269271,CHEROKEE,779,3,7,23744.27427,15366140.44
610,577,180,582,174,5,14,5,14,5,14,30,30,GAFFNEY WARD NO. 2,13,21,1319,1872,-553,-30,2.652763853,8.282389566,CHEROKEE,1206,11,14,27173.13977,28554112.47
611,617,122,638,109,5,14,5,14,5,14,29,30,GAFFNEY WARD NO. 3,14,21,1664,1762,-98,-6,2.593503935,13.83386566,CHEROKEE,1093,9,5,45386.60758,27916244.03
612,526,511,539,498,5,14,5,14,5,14,29,30,GAFFNEY WARD NO. 4,15,21,2124,1507,617,41,4.111925754,16.46022382,CHEROKEE,1514,11,17,54003.25097,44260400.45
613,292,493,295,490,5,14,5,14,5,14,29,30,GAFFNEY WARD NO. 5,16,21,1068,1824,-756,-41,2.384295647,7.898718371,CHEROKEE,1149,9,11,25914.37852,25664344.75
614,287,626,291,611,5,14,5,14,5,14,29,30,GAFFNEY WARD NO. 6,17,21,850,1950,-1100,-56,3.258217181,17.59766635,CHEROKEE,1221,8,18,57735.01034,35071157.85
615,135,874,143,848,5,14,5,14,5,14,29,29,GOUCHER AND THICKETTY,19,21,2043,2386,-343,-14,58.22197885,62.12508867,CHEROKEE,1303,6,25,203822.0617,626696164.6
616,363,1449,374,1427,5,14,5,14,5,14,30,30,GRASSY POND,18,21,3244,2475,769,31,45.34692452,37.22784038,CHEROKEE,2275,16,24,122138.3396,488110233.2
617,115,773,131,740,5,14,5,14,5,14,30,30,HOLLY GROVE-BUFFALO,20,21,2413,1545,868,56,51.596919,38.45639637,CHEROKEE,1361,15,29,126169.0271,555384613.9
618,232,278,241,267,5,14,5,14,5,14,30,30,LIMESTONE MILL,21,21,1623,1101,522,47,3.778156314,10.09449299,CHEROKEE,917,3,8,33118.34909,40667736.1
619,34,270,38,262,5,14,5,14,5,14,29,29,LITTLEJOHN'S AND SARRATT'S,22,21,1116,923,193,21,106.2312549,66.39399013,CHEROKEE,381,0,5,217827.6159,1143463712
620,213,946,223,933,5,14,5,14,5,14,29,30,MACEDONIA,23,21,2911,1341,1570,117,52.1430506,47.47803588,CHEROKEE,1526,13,17,155767.5227,561263125.5
621,141,855,148,826,5,14,5,14,5,14,30,30,MORGAN,24,21,1449,2228,-779,-35,34.01912666,26.62664191,CHEROKEE,1282,11,30,87357.57433,366178831.8
622,314,740,328,717,5,14,5,14,5,14,29,29,MUSGROVE MILL,25,21,3269,2974,295,10,35.17038562,45.03241499,CHEROKEE,1477,8,17,147743.8482,378570880.1
623,64,626,72,608,5,14,5,14,5,14,30,30,NINETY NINE AND CHEROKEE FALLS,26,21,2125,2219,-94,-4,40.45730066,35.67575936,CHEROKEE,919,2,13,117046.2205,435478760
624,383,374,390,365,5,14,5,14,5,14,30,30,PLEASANT GROVE,27,21,1560,2860,-1300,-45,26.37820253,25.34243997,CHEROKEE,982,5,8,83144.3218,283932609
625,409,150,414,144,5,14,5,14,5,14,30,30,PLEASANT MEADOWS,28,21,1018,3735,-2717,-73,2.739883924,7.187560156,CHEROKEE,807,6,5,23581.18695,29491865.11
626,75,677,84,665,5,14,5,14,5,14,29,29,TIMBER RIDGE,30,21,1292,1886,-594,-31,48.25737255,35.77047415,CHEROKEE,960,8,10,117356.964,519438035.1
627,158,810,164,775,5,14,5,14,5,14,29,29,WHITE PLAINS,31,21,2328,641,1687,263,72.83086157,68.89696952,CHEROKEE,1410,9,35,226039.4742,783944869.5
628,22,408,22,403,5,14,5,14,5,14,29,29,WILKINSVILLE AND METCALF,32,21,1652,1455,197,14,96.78082245,53.90329668,CHEROKEE,586,2,8,176847.7325,1041740103
629,117,704,117,692,5,14,5,14,5,14,30,30,WOODS,33,21,1706,1722,-16,-1,19.48848479,18.43720016,CHEROKEE,1045,9,18,60489.38085,209772304.4
630,435,361,463,322,5,17,5,17,5,17,43,41,BALDWIN MILL,1,23,1796,1560,236,15,46.66380023,38.53112261,CHESTER,1227,4,19,126414.1914,502284965.3
631,125,428,134,406,5,17,5,17,5,17,43,43,BATON ROUGE,2,23,1191,2143,-952,-44,104.3327476,63.14519277,CHESTER,724,3,18,207168.8533,1123028349
632,272,388,286,373,5,17,5,17,5,17,43,43,BECKHAMVILLE,3,23,1602,2415,-813,-34,50.04050875,38.27833122,CHESTER,934,4,11,125584.825,538631553.4
633,203,318,209,306,5,17,5,17,5,17,43,43,BLACKSTOCK,4,23,1066,1200,-134,-11,126.5051837,61.14011665,CHESTER,688,1,8,200590.5327,1361690465
634,768,334,788,312,5,17,5,17,5,17,41,41,CHESTER WARD 1,29,23,2601,1634,967,59,25.05998959,21.8520328,CHESTER,1639,18,14,71692.8776,269743482.9
635,503,125,515,115,5,17,5,17,5,17,41,41,CHESTER WARD 2,30,23,1127,1021,106,10,5.607539809,21.36708979,CHESTER,977,5,5,70101.86041,60359056.16
636,567,512,590,486,5,17,5,17,5,17,41,43,CHESTER WARD 3,31,23,1789,304,1485,488,26.68300336,29.83129529,CHESTER,1519,17,15,97871.50796,287213457.8
637,477,190,483,178,5,17,5,17,5,17,43,43,CHESTER WARD 4,32,23,1452,2196,-744,-34,8.284276958,18.25178648,CHESTER,1049,7,11,59881.06948,89171215.05
638,267,513,289,488,5,17,5,17,5,17,43,43,CHESTER WARD 5,33,23,1168,2088,-920,-44,58.38516092,45.39723796,CHESTER,1026,4,9,148940.7715,628452641.8
639,220,632,228,621,5,17,5,17,5,17,43,43,EDGEMOOR,9,23,1581,1889,-308,-16,43.6713196,33.06871806,CHESTER,1094,11,17,108492.9525,470074171.9
640,685,422,705,399,5,17,5,17,5,17,41,43,EUREKA MILL,10,23,1179,1561,-382,-24,18.19157496,23.4902526,CHESTER,1604,13,14,77067.60372,195812483.2
641,408,716,430,683,5,17,5,17,5,17,43,43,FORT LAWN,11,23,2387,1972,415,21,67.49764103,53.68447047,CHESTER,1540,10,23,176129.8002,726538561.4
642,278,340,287,316,5,17,5,17,5,17,43,43,GREAT FALLS,35,23,1496,1720,-224,-13,25.18046555,30.21795803,CHESTER,1118,2,19,99140.08397,271040275.5
643,86,80,87,80,5,17,5,17,5,17,41,41,HALSELLVILLE,12,23,544,979,-435,-44,133.109782,68.00285138,CHESTER,201,1,0,223106.0216,1432781769
644,171,434,186,412,5,17,5,17,5,17,43,43,HAZELWOOD,13,23,1868,706,1162,165,144.691913,60.96524889,CHESTER,807,11,14,200016.8207,1557450789
645,225,589,241,569,5,17,5,17,5,17,43,43,LANDO/LANSFORD,34,23,1521,1880,-359,-19,78.99230154,55.88264164,CHESTER,1097,9,14,183341.6334,850266057.4
646,216,548,238,519,5,17,5,17,5,17,43,43,LOWRYS,18,23,1787,863,924,107,89.46410545,53.08462699,CHESTER,1008,13,19,174161.8137,962983616.5
647,389,604,402,579,5,17,5,17,5,17,43,43,RICHBURG,21,23,1833,1568,265,17,109.951075,57.21333417,CHESTER,1358,6,14,187707.4139,1183503521
648,351,687,358,656,5,17,5,17,5,17,43,43,RODMAN,22,23,3089,1434,1655,115,122.5338046,55.35275303,CHESTER,1321,8,23,181603.1572,1318942895
649,75,242,78,238,5,17,5,17,5,17,43,43,ROSSVILLE,23,23,621,1348,-727,-54,77.32723719,47.58310288,CHESTER,414,3,6,156112.23,832343453.9
650,219,194,227,186,5,17,5,17,5,17,29,43,WILKSBURG,24,23,612,2610,-1998,-77,155.8592512,74.81224658,CHESTER,539,6,5,245446.5123,1677655017
651,146,333,146,327,7,27,5,27,5,27,65,53,ANGELUS-CATARRH,1,25,1678,2031,-353,-17,126.0834319,55.00549866,CHESTERFIELD,652,9,10,180463.8735,1357150765
652,33,250,34,247,7,27,5,27,5,27,53,53,BAY SPRINGS,2,25,1848,3266,-1418,-43,139.0870705,50.1248368,CHESTERFIELD,414,1,6,164451.2354,1497120767
653,90,200,98,187,7,27,5,27,5,27,53,53,BLACK CREEK,3,25,1299,1244,55,4,64.76028721,34.24987552,CHESTERFIELD,401,3,6,112368.1333,697073930.1
654,655,491,680,466,7,27,5,27,5,27,54,53,BROCKS MILL,4,25,2926,928,1998,215,109.4220842,46.41973688,CHESTERFIELD,1708,9,10,152295.4201,1177809512
655,414,342,419,338,7,29,5,27,5,27,54,54,CASH,5,25,1101,463,638,138,139.6373748,57.61674932,CHESTERFIELD,1086,15,13,189030.9517,1503044193
656,389,339,403,321,7,27,5,27,5,27,53,53,CENTER GROVE-WINZO,6,25,1917,1609,308,19,91.74909659,46.77827543,CHESTERFIELD,1107,3,6,153471.7253,987579056.5
657,410,587,430,567,7,27,5,27,5,27,53,53,CHERAW NO. 1,7,25,1860,1034,826,80,19.05817161,18.27749376,CHESTERFIELD,1450,7,9,59965.41077,205140451.9
658,364,349,376,338,7,27,5,27,5,27,53,53,CHERAW NO. 2,8,25,1423,2033,-610,-30,10.61458128,15.36328896,CHESTERFIELD,1063,6,11,50404.39053,114254402
659,736,319,755,307,7,27,5,27,5,27,54,53,CHERAW NO. 3,9,25,2529,2466,63,3,22.82284265,30.06900452,CHESTERFIELD,1842,9,9,98651.39231,245663033.7
660,518,455,529,424,7,27,5,27,5,27,53,53,CHERAW NO. 4,10,25,2882,1730,1152,67,20.16859919,23.0438773,CHESTERFIELD,1429,6,24,75603.12077,217092995
661,480,945,500,919,7,27,5,27,5,27,53,53,COURTHOUSE,11,25,2390,3073,-683,-22,74.50295923,58.25137665,CHESTERFIELD,1959,11,17,191113.0582,801943179
662,152,500,158,483,7,27,5,27,5,27,53,53,DUDLEY-MANGUM,12,25,1529,1578,-49,-3,66.0679144,38.82271415,CHESTERFIELD,878,2,10,127370.8547,711149112
663,309,598,326,568,7,27,5,27,5,27,53,53,GRANTS MILL,13,25,1253,3201,-1948,-61,79.40894991,48.91331667,CHESTERFIELD,1251,3,14,160476.4398,854750823.1
664,477,770,494,744,7,27,5,27,5,27,65,53,JEFFERSON,14,25,2598,3670,-1072,-29,121.486888,56.39218402,CHESTERFIELD,1833,5,19,185013.3571,1307673979
665,389,674,397,659,7,27,5,27,5,27,65,53,MCBEE,15,25,2589,1494,1095,73,252.1019448,83.03714061,CHESTERFIELD,1660,8,16,272431.0188,2713602750
666,79,435,78,421,7,27,5,27,5,27,54,54,MIDDENDORF,16,25,1010,2069,-1059,-51,69.93432715,38.98799814,CHESTERFIELD,776,6,17,127913.1239,752766832.4
667,63,220,68,218,7,27,5,27,5,27,53,53,MT. GROGHAN,17,25,728,1139,-411,-36,61.87774428,47.95300226,CHESTERFIELD,385,5,4,157325.8082,666046496.2
668,62,483,66,465,7,27,5,27,5,27,54,54,OUSLEYDALE,18,25,952,618,334,54,73.32216422,47.6020153,CHESTERFIELD,745,5,13,156174.2785,789233207.2
669,527,720,540,688,7,27,5,27,5,27,53,53,PAGELAND NO. 1,19,25,3405,3054,351,11,73.19843554,41.40801175,CHESTERFIELD,1892,8,27,135852.7852,787901402.8
670,421,623,441,605,7,27,5,27,5,27,53,53,PAGELAND NO. 2,20,25,2942,1742,1200,69,50.14328578,35.01989084,CHESTERFIELD,1639,6,6,114894.4252,539737836.1
671,161,318,179,290,7,27,5,27,5,27,53,53,PATRICK,21,25,1727,2771,-1044,-38,144.8371606,56.90441785,CHESTERFIELD,726,4,12,186693.9109,1559014221
672,33,188,33,186,7,27,5,27,5,27,54,54,PEE DEE,22,25,1240,1318,-78,-6,93.25159888,49.18074601,CHESTERFIELD,258,1,6,161353.8309,1003751857
673,281,467,298,450,7,27,5,27,5,27,53,53,RUBY,23,25,1583,644,939,146,73.43333279,46.5225749,CHESTERFIELD,1102,7,8,152632.8145,790429815.8
674,150,351,150,344,7,27,5,27,5,27,53,53,SHILOH,24,25,1174,897,277,31,57.07859157,36.38268971,CHESTERFIELD,654,4,8,119365.5412,614388846.4
675,88,322,103,299,7,27,5,27,5,27,53,53,SNOW HILL-VAUGHN,25,25,1377,1757,-380,-22,52.73120086,36.015404,CHESTERFIELD,573,5,9,118160.5379,567593922.2
676,340,310,348,293,6,36,6,36,6,36,64,64,ALCOLU,1,27,1110,701,409,58,97.40840466,45.22612051,CLARENDON,924,4,9,148379.3637,1048495342
677,57,346,57,344,6,36,6,36,6,36,64,64,BARRINEAU,2,27,1004,1093,-89,-8,52.10084141,31.87998733,CLARENDON,506,0,3,104592.9251,560808789.6
678,30,82,31,83,6,36,6,36,6,36,64,64,BARROWS MILL,3,27,246,443,-197,-44,23.59034246,24.33320952,CLARENDON,151,3,0,79833.20491,253924333
679,135,227,138,218,6,36,6,36,6,36,101,64,BLOOMVILLE,4,27,1507,1066,441,41,79.78703447,51.29667735,CLARENDON,534,5,9,168295.849,858820491.5
680,308,83,313,76,6,36,6,36,6,36,64,64,CALVARY,5,27,730,613,117,19,119.0898133,63.6766548,CLARENDON,571,4,4,208912.4916,1281872082
681,614,779,620,771,6,36,6,36,6,36,64,64,DAVIS STATION,6,27,2855,2696,159,6,146.9775455,71.66107044,CLARENDON,1981,9,12,235108.0286,1582053133
682,238,245,244,238,6,36,6,36,6,36,64,64,HARMONY,7,27,953,1339,-386,-29,131.2923748,56.03863584,CLARENDON,681,3,5,183853.4244,1413219361
683,69,399,67,393,6,36,6,36,6,36,64,64,HICKS,8,27,1280,3038,-1758,-58,34.050343,30.82733268,CLARENDON,616,2,6,101139.3406,366514841.7
684,57,211,57,205,6,36,6,36,6,36,64,64,HOME BRANCH,9,27,642,1467,-825,-56,24.17642683,28.8069398,CLARENDON,362,1,7,94510.76834,260232892.6
685,547,1328,574,1278,6,36,6,36,6,36,101,64,JORDAN,10,27,3474,2473,1001,40,118.5491334,77.08042318,CLARENDON,2760,13,35,252888.0217,1276052252
686,320,169,320,169,6,36,6,36,6,36,64,64,MANNING NO. 1,11,27,922,1602,-680,-42,16.39613488,23.28498426,CLARENDON,732,2,4,76394.15252,176486527
687,386,289,388,279,6,36,6,36,6,36,64,64,MANNING NO. 2,12,27,925,1893,-968,-51,14.4154179,19.39845667,CLARENDON,1047,3,8,63643.10325,155166266.9
688,453,655,466,636,6,36,6,36,6,36,64,64,MANNING NO. 3,13,27,1958,1724,234,14,24.90933667,24.39940255,CLARENDON,1553,11,23,80050.37319,268121868.4
689,952,172,964,167,6,36,6,36,6,36,64,64,MANNING NO. 4,14,27,1454,592,862,146,29.73238339,26.55492645,CLARENDON,1720,9,3,87122.28785,320036711.3
690,433,332,445,315,6,36,6,36,6,36,64,64,MANNING NO. 5,15,27,2106,2527,-421,-17,41.21154816,29.26835569,CLARENDON,1143,7,12,96024.59696,443597412.5
691,130,229,132,226,6,36,6,36,6,36,64,64,NEW ZION,16,27,1769,470,1299,276,53.04639809,54.01427131,CLARENDON,459,1,1,177211.8218,570986677
692,92,110,98,109,6,36,6,36,6,36,64,64,OAKDALE,25,27,478,2112,-1634,-77,50.02307349,35.5931922,CLARENDON,278,4,1,116775.3314,538443881.8
693,118,45,118,46,6,36,6,36,6,36,64,64,PANOLA,18,27,195,880,-685,-78,37.41572723,32.89166494,CLARENDON,234,1,0,107912.0707,402739536.1
694,418,247,436,234,6,36,6,36,6,36,64,64,PAXVILLE,17,27,1713,1991,-278,-14,68.87748686,41.85925471,CLARENDON,1013,14,12,137333.2382,741391098.3
695,146,78,145,74,6,36,6,36,6,36,64,64,SARDINA-GABLE,19,27,513,222,291,131,53.58598591,40.17071673,CLARENDON,316,0,2,131793.4265,576794752
696,754,984,757,972,6,36,6,36,6,36,64,64,SUMMERTON NO. 1,20,27,2449,2516,-67,-3,221.5154247,80.4133078,CLARENDON,2500,13,16,263822.6607,2384372187
697,244,49,243,49,6,36,6,36,6,36,64,64,SUMMERTON NO. 2,21,27,556,3152,-2596,-82,74.08806951,55.48953465,CLARENDON,457,0,1,182051.9149,797477343.1
698,593,131,600,125,6,36,6,36,6,36,64,64,SUMMERTON NO. 3,22,27,2046,410,1636,399,67.56047588,37.8409219,CLARENDON,1101,4,6,124149.758,727214910
699,210,530,215,524,6,36,6,36,6,36,64,64,TURBEVILLE,23,27,1511,662,849,128,51.59973508,34.63918772,CLARENDON,1048,6,7,113645.4017,555414925.9
700,603,328,612,315,6,36,6,36,6,36,64,64,WILSON-FORESTON,24,27,1562,925,637,69,169.6193473,68.42172048,CLARENDON,1383,3,8,224480.2613,1825767459
701,90,266,97,260,6,40,1,45,1,45,90,90,ASHTON-LODGE,38,29,716,511,205,40,192.5454675,67.35814856,COLLETON,500,9,11,220990.8591,2072542163
702,83,130,90,121,6,40,1,45,1,45,90,90,BELLS,2,29,577,319,258,81,44.95537127,40.59673857,COLLETON,307,3,5,133191.1331,483895589.2
703,375,271,385,262,6,39,1,45,1,45,90,90,BEREA-SMOAKS,39,29,1001,2099,-1098,-52,136.6198166,57.43121658,COLLETON,976,11,6,188422.2497,1470563467
704,178,220,185,212,6,39,1,45,1,45,90,90,CANADYS,5,29,527,417,110,26,39.23088033,37.91497919,COLLETON,600,11,12,124392.7275,422277681.5
705,417,775,424,733,6,39,1,45,1,45,116,90,COTTAGEVILLE,6,29,1790,741,1049,142,100.9453474,52.15632407,COLLETON,1770,17,52,171116.2066,1086566676
706,148,92,148,92,6,39,1,45,1,45,90,90,EDISTO,7,29,726,1959,-1233,-63,122.3192768,55.18285324,COLLETON,362,1,2,181045.7443,1316633738
707,247,695,240,711,1,43,1,43,1,43,121,121,EDISTO BEACH,35,29,754,880,-126,-14,134.6824589,58.90872538,COLLETON,1156,8,3,193269.7099,1449709922
708,475,176,477,174,6,45,1,45,1,45,121,121,GREEN POND,8,29,901,1018,-117,-11,533.3646925,147.9398466,COLLETON,939,6,3,485365.9801,5741089770
709,541,287,544,287,6,45,1,45,1,45,90,121,HENDERSONVILLE,9,29,1783,1153,630,55,214.5240834,90.13740185,COLLETON,1162,10,7,295725.7926,2309118016
710,171,307,178,305,6,39,1,45,1,45,90,90,HORSE PEN,10,29,1068,1483,-415,-28,37.70527948,32.69337196,COLLETON,705,9,5,107261.5045,405856250.6
711,146,284,149,276,6,40,1,45,1,45,90,90,HUDSON MILL,11,29,1518,784,734,94,47.34832162,33.93783806,COLLETON,617,4,11,111344.3904,509653092.3
712,172,64,170,60,6,45,1,45,1,45,121,121,JACKSONBORO,12,29,533,529,4,1,200.3290209,89.66818007,COLLETON,361,0,5,294186.3541,2156323635
713,141,570,153,537,6,39,1,45,1,45,97,90,MAPLE CANE,14,29,2254,1384,870,63,87.83560254,53.98431017,COLLETON,1060,13,32,177113.5243,945454557.1
714,310,267,313,258,6,45,1,45,1,45,116,121,MASHAWVILLE,15,29,1917,1499,418,28,109.2169903,65.87237616,COLLETON,800,3,6,216116.2874,1175601899
715,352,428,358,408,6,39,1,45,1,45,90,90,PEEPLES,17,29,2042,1002,1040,104,39.60108392,30.53491425,COLLETON,1263,5,17,100179.9645,426262519.7
716,278,350,290,335,6,40,1,45,1,45,90,121,PENIEL,19,29,1379,2252,-873,-39,55.59032767,36.27961283,COLLETON,1037,13,16,119027.3631,598369307.1
717,75,122,77,115,6,40,1,45,1,45,90,90,PETITS,18,29,573,893,-320,-36,90.3596135,52.46804454,COLLETON,260,2,5,172138.9095,972622785
718,177,294,181,289,6,40,1,45,1,45,90,90,RICE PATCH,22,29,601,2134,-1533,-72,136.5749347,67.93561646,COLLETON,644,4,5,222885.435,1470080362
719,363,153,370,145,6,45,1,45,1,45,121,121,RITTER,20,29,612,1653,-1041,-63,83.78967536,56.41734128,COLLETON,773,3,5,185095.8939,901904559.4
720,259,445,277,409,6,39,1,45,1,45,116,90,ROUND O,21,29,1669,421,1248,296,86.500136,47.27155754,COLLETON,1141,9,24,155090.1017,931079714.9
721,105,99,104,99,6,40,1,45,1,45,90,90,RUFFIN,23,29,341,410,-69,-17,39.82934334,37.2151215,COLLETON,303,2,2,122096.6111,428719483.7
722,105,314,111,305,6,39,1,45,1,45,90,90,SIDNEYS,24,29,795,661,134,20,58.94817795,36.62672012,COLLETON,609,6,8,120166.1643,634512906.6
723,137,340,146,322,6,40,1,45,1,45,90,90,SNIDERS,27,29,472,901,-429,-48,67.02254442,40.63880242,COLLETON,663,4,14,133329.1376,721424664
724,111,387,115,380,6,40,1,45,1,45,90,90,STOKES,26,29,880,1674,-794,-47,67.92436821,45.80525158,COLLETON,718,7,9,150279.3962,731131814.5
725,493,423,519,402,6,45,1,45,1,45,121,121,WALTERBORO NO. 1,29,29,1563,936,627,67,29.54321849,25.52493778,COLLETON,1425,17,12,83743.06669,318000557.3
726,457,264,479,241,6,45,1,45,1,45,121,90,WALTERBORO NO. 2,30,29,1687,2069,-382,-18,16.87962198,22.37962892,COLLETON,1338,11,13,73423.83253,181690738.8
727,809,175,832,155,6,45,1,45,1,45,121,121,WALTERBORO NO. 3,31,29,1630,1006,624,62,13.97741448,15.86529415,COLLETON,1568,4,11,52051.38589,150451637.4
728,427,653,438,650,6,40,1,45,1,45,121,90,WALTERBORO NO. 4,32,29,2142,997,1145,115,10.63016724,14.64528853,COLLETON,1615,22,18,48048.75077,114422167.9
729,348,833,358,808,6,40,1,45,1,45,90,90,WALTERBORO NO. 5,36,29,2013,2169,-156,-7,14.5855475,17.74067231,COLLETON,1624,9,24,58204.18909,156997526.7
730,435,341,449,319,6,45,1,45,1,45,116,90,WALTERBORO NO. 6,37,29,1872,2114,-242,-11,24.28937636,23.40369784,COLLETON,1358,11,23,76783.632,261448671.2
731,92,132,92,127,6,40,1,45,1,45,90,90,WILLIAMS,33,29,446,927,-481,-52,52.01187592,33.87423285,COLLETON,314,3,9,111135.7123,559851173.1
732,54,243,58,234,6,40,1,45,1,45,90,90,WOLFE CREEK,34,29,802,435,367,84,44.94031137,42.33344604,COLLETON,400,4,9,138888.9809,483733485.6
733,491,764,513,732,7,29,5,29,5,29,54,54,ANTIOCH,1,31,2055,2342,-287,-12,116.9526674,51.94361178,DARLINGTON,1851,9,20,170418.333,1258868035
734,382,93,382,90,7,29,5,29,5,29,62,54,AUBURN,2,31,1357,2827,-1470,-52,43.54198775,28.80839192,DARLINGTON,729,2,5,94515.53248,468682055.5
735,224,285,232,273,7,29,5,29,5,29,62,65,BETHEL,3,31,951,1096,-145,-13,37.29242979,37.68531404,DARLINGTON,756,4,9,123639.2345,401412373.5
736,214,653,226,631,7,29,5,29,5,29,65,65,BLACK CREEK-CLYDE,4,31,2613,1602,1011,63,70.27706643,48.52202102,DARLINGTON,1271,10,19,159192.664,756456047.4
737,175,371,184,361,7,29,5,29,5,29,65,65,BURNT BRANCH,5,31,1351,2347,-996,-42,31.64744499,28.13766519,DARLINGTON,772,9,12,92314.98988,340650262.8
738,124,103,127,99,7,29,7,29,7,29,62,54,DARLINGTON NO. 1,7,31,529,942,-413,-44,0.748205266,4.207526694,DARLINGTON,407,2,4,13804.19383,8053614.452
739,695,326,703,321,7,29,7,29,7,29,62,65,DARLINGTON NO. 2,8,31,2570,435,2135,491,10.17083549,18.25782462,DARLINGTON,1679,13,8,59900.87959,109477962.1
740,848,1264,883,1228,7,29,7,29,7,29,62,54,DARLINGTON NO. 3,38,31,3608,1486,2122,143,18.45083409,21.83132912,DARLINGTON,2975,21,28,71624.9523,198603125.3
741,664,376,675,369,7,29,7,29,7,29,62,54,DARLINGTON NO. 4,10,31,2358,2333,25,1,27.74230377,23.34377936,DARLINGTON,1623,7,3,76587.04945,298615672.6
742,1045,142,1066,129,7,29,7,29,7,29,62,54,DARLINGTON NO. 5,11,31,2337,2206,131,6,13.04499598,19.26599202,DARLINGTON,1949,12,6,63208.5088,140415168.2
743,518,650,536,621,7,29,7,29,7,29,62,65,DARLINGTON NO. 6,40,31,2456,4020,-1564,-39,14.37774445,16.19661119,DARLINGTON,1811,17,26,53138.38187,154760753.3
744,699,423,707,412,7,29,5,29,5,29,62,54,DOVESVILLE,12,31,1729,2645,-916,-35,110.6869554,70.85942466,DARLINGTON,1630,7,8,232477.9624,1191424472
745,321,636,320,644,7,29,5,29,5,29,65,65,HARTSVILLE NO. 1,13,31,1713,2067,-354,-17,3.792079195,13.5900093,DARLINGTON,1346,18,12,44586.5555,40817600.75
746,402,173,413,166,7,29,5,29,5,29,62,65,HARTSVILLE NO. 4,16,31,1779,2354,-575,-24,19.00474097,22.00751684,DARLINGTON,1051,8,5,72202.99484,204565329.3
747,729,966,744,967,7,29,5,29,5,29,65,65,HARTSVILLE NO. 5,17,31,2747,2330,417,18,8.396510482,15.61658378,DARLINGTON,2554,36,25,51235.40861,90379286.64
748,986,31,999,22,7,29,5,29,5,29,62,65,HARTSVILLE NO. 6,18,31,1754,1082,672,62,3.754381677,10.71325342,DARLINGTON,1755,10,3,35148.39892,40411828.05
749,319,354,330,341,7,29,5,29,5,29,62,65,HARTSVILLE NO. 7,19,31,2660,1971,689,35,9.594840419,17.18206124,DARLINGTON,1197,7,12,56371.47925,103278002.7
750,460,1565,477,1544,7,29,5,29,5,29,65,65,HARTSVILLE NO. 8,20,31,3057,3201,-144,-4,23.51648985,19.97856026,DARLINGTON,2831,29,39,65546.32646,253129390.1
751,514,687,527,670,7,29,5,29,5,29,65,65,HARTSVILLE NO. 9,41,31,3368,2890,478,17,26.00971192,22.2173022,DARLINGTON,1859,16,22,72891.26564,279966209
752,915,915,943,893,7,31,5,29,5,29,62,65,HIGH HILL,21,31,4510,3985,525,13,75.81304884,38.18406059,DARLINGTON,2844,25,18,125275.5388,816044866.2
753,137,324,148,306,7,29,5,29,5,29,60,65,INDIAN BRANCH,22,31,944,4015,-3071,-76,22.49549182,20.51196636,DARLINGTON,661,8,15,67296.34297,242139458.7
754,321,1125,324,1125,7,29,5,29,5,29,65,65,KELLEYTOWN,23,31,1864,1350,514,38,26.63401798,27.86062521,DARLINGTON,1972,25,20,91406.06787,286686183.6
755,432,553,443,532,7,36,5,29,5,29,60,65,LAKE SWAMP,24,31,2088,2175,-87,-4,61.48743925,36.52831651,DARLINGTON,1405,6,16,119843.3184,661845287.8
756,410,206,408,203,7,29,5,29,5,29,60,65,LAMAR NO. 1,25,31,1566,2863,-1297,-45,74.92920211,40.93187791,DARLINGTON,892,0,2,134290.6695,806531219.1
757,444,680,452,676,7,29,5,29,5,29,60,65,LAMAR NO. 2,26,31,1916,1196,720,60,58.31183577,44.43775676,DARLINGTON,1625,13,10,145792.8736,627663376.4
758,317,173,326,166,7,29,5,29,5,29,62,65,LYDIA,27,31,563,2067,-1504,-73,34.77967089,32.98576017,DARLINGTON,750,5,5,108220.7815,374365261.7
759,667,579,679,572,7,29,5,29,5,29,55,59,MECHANICSVILLE,28,31,2211,1056,1155,109,203.7869954,94.06225716,DARLINGTON,1858,12,9,308602.5887,2193544963
