OID_,ID,VTD,COUNTY,STATE,NAME,POPULATION,PSN,CountyName,Reg_Voters,PresBlue,PresRed,PresOther,SenBlue,SenRed,SenOther,Pct_Area,Pct_Perim,Cong2011,Sen2011,House2011,Cong2021,Sen2021,House2021,Shape_Leng,Shape_Area,SenPlan,HousePlan,HouseDrft2,CongDraft,CongRuoff,CongDrft2H,CongDrft3H
79,1604327.000000000000000,45063000024,45063,45,SWANSEA 1,1997,1565.000000000000000,LEXINGTON,1325.000000000000000,385.000000000000000,501.000000000000000,12.000000000000000,402.000000000000000,479.000000000000000,17.000000000000000,35.735406404800003,31.247696312799999,2,26,93,2,40,86,0.300490553609000,0.003476792106240,26,93,93,2,2,2,2
80,1604346.000000000000000,45063000026,45063,45,GASTON 1,2574,1509.000000000000000,LEXINGTON,1523.000000000000000,186.000000000000000,708.000000000000000,15.000000000000000,199.000000000000000,687.000000000000000,26.000000000000000,35.836307511199998,26.014850828299998,2,23,93,2,40,93,0.251057953939000,0.003489630233590,23,93,93,2,2,2,2
81,1604365.000000000000000,45063000025,45063,45,SANDY RUN,1437,1557.000000000000000,LEXINGTON,1058.000000000000000,251.000000000000000,477.000000000000000,12.000000000000000,256.000000000000000,467.000000000000000,19.000000000000000,57.371167084000000,40.353964009499997,2,26,93,2,40,93,0.405518250085000,0.005582270630180,26,93,93,2,2,2,2
82,1604384.000000000000000,45063000081,45063,45,EDMUND 2,3266,1504.000000000000000,LEXINGTON,2006.000000000000000,231.000000000000000,950.000000000000000,18.000000000000000,245.000000000000000,910.000000000000000,45.000000000000000,36.988973443699997,29.000982897400000,2,23,96,2,23,88,0.285451286254000,0.003603032346190,23,96,96,2,2,2,2
83,1604402.000000000000000,45063000094,45063,45,Platt Springs 1,2044,1543.000000000000000,LEXINGTON,1431.000000000000000,266.000000000000000,714.000000000000000,15.000000000000000,264.000000000000000,698.000000000000000,30.000000000000000,9.021650597810000,15.231572060200000,2,23,96,2,23,88,0.152469329355000,0.000879144034914,23,96,96,2,2,2,2
84,1604423.000000000000000,45063000095,45063,45,Platt Springs 2,5471,1544.000000000000000,LEXINGTON,3399.000000000000000,1133.000000000000000,1138.000000000000000,60.000000000000000,1186.000000000000000,1083.000000000000000,61.000000000000000,5.873741151130000,9.994608511990000,2,23,96,2,23,88,0.099462062357500,0.000572490699666,23,96,96,2,2,2,2
85,1604442.000000000000000,45063000018,45063,45,RED BANK,6015,1549.000000000000000,LEXINGTON,4241.000000000000000,897.000000000000000,1884.000000000000000,49.000000000000000,938.000000000000000,1830.000000000000000,58.000000000000000,24.290848684200000,24.597649076000000,2,23,87,2,23,88,0.245572853915000,0.002368347622680,23,96,96,2,2,2,2
86,1604466.000000000000000,45063000013,45063,45,RED BANK SOUTH 1,3973,1550.000000000000000,LEXINGTON,2429.000000000000000,358.000000000000000,1054.000000000000000,28.000000000000000,373.000000000000000,1034.000000000000000,36.000000000000000,14.239527515100001,17.839313332500002,2,23,88,2,23,88,0.183814255831000,0.001388306566540,23,88,88,2,2,2,2
87,1604483.000000000000000,45063000017,45063,45,EDMUND 1,2575,1503.000000000000000,LEXINGTON,1469.000000000000000,282.000000000000000,623.000000000000000,11.000000000000000,296.000000000000000,603.000000000000000,20.000000000000000,33.279926440899999,31.225145509899999,2,23,88,2,23,88,0.307975880209000,0.003242474393340,23,88,88,2,2,2,2
88,1604505.000000000000000,45063000080,45063,45,SAND HILL,3638,1556.000000000000000,LEXINGTON,1962.000000000000000,369.000000000000000,690.000000000000000,20.000000000000000,390.000000000000000,648.000000000000000,34.000000000000000,27.707520743500002,26.739004498900002,2,23,96,2,40,88,0.268682698930000,0.002698908103920,23,96,96,2,2,2,2
89,1604524.000000000000000,45063000092,45063,45,RED BANK SOUTH 2,2756,1551.000000000000000,LEXINGTON,1896.000000000000000,455.000000000000000,877.000000000000000,17.000000000000000,463.000000000000000,856.000000000000000,31.000000000000000,10.215520247600001,17.134775744700001,2,23,88,2,23,88,0.174511078914000,0.000995760292052,23,88,88,2,2,2,2
90,1604544.000000000000000,45063000065,45063,45,WHITE KNOLL,4115,1572.000000000000000,LEXINGTON,2837.000000000000000,585.000000000000000,1272.000000000000000,32.000000000000000,608.000000000000000,1235.000000000000000,45.000000000000000,8.665101696730000,15.629570181300000,2,23,88,2,23,89,0.158804466920000,0.000845006110569,23,88,88,2,2,2,2
91,1604562.000000000000000,45063000039,45063,45,CONGAREE 1,3187,1497.000000000000000,LEXINGTON,1985.000000000000000,300.000000000000000,922.000000000000000,10.000000000000000,316.000000000000000,886.000000000000000,29.000000000000000,12.814850505200001,18.187740877900001,2,23,88,2,40,88,0.179931992314000,0.001248907817930,23,88,88,2,2,2,2
92,1604584.000000000000000,45063000077,45063,45,CONGAREE 2,1720,1498.000000000000000,LEXINGTON,1272.000000000000000,294.000000000000000,586.000000000000000,12.000000000000000,309.000000000000000,567.000000000000000,16.000000000000000,8.298107707270001,17.119780283000001,2,23,88,2,23,89,0.169081357970000,0.000808946730175,23,88,88,2,2,2,2
93,1604602.000000000000000,45063000014,45063,45,EMMANUEL CHURCH,3261,1505.000000000000000,LEXINGTON,2314.000000000000000,434.000000000000000,1090.000000000000000,31.000000000000000,465.000000000000000,1062.000000000000000,31.000000000000000,10.404867996200000,17.272836140399999,2,23,88,2,23,89,0.176325060332000,0.001014543816590,23,88,88,2,2,2,2
94,1604624.000000000000000,45063000034,45063,45,LEXINGTON NO. 2,2995,1522.000000000000000,LEXINGTON,2244.000000000000000,595.000000000000000,866.000000000000000,20.000000000000000,613.000000000000000,851.000000000000000,17.000000000000000,9.207695271140000,15.220544034700000,2,25,87,2,23,69,0.149475652154000,0.000898204013946,23,87,87,2,2,2,2
95,1604648.000000000000000,45063000090,45063,45,PARK ROAD 2,1852,1536.000000000000000,LEXINGTON,1460.000000000000000,311.000000000000000,742.000000000000000,11.000000000000000,307.000000000000000,749.000000000000000,15.000000000000000,4.003642459970000,10.179817972700000,2,18,87,2,23,69,0.102716274636000,0.000390692511518,10,87,87,2,2,2,2
96,136743.000000000000000,45011000016,45011,45,SRS,5,212.000000000000000,BARNWELL,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,493.384091753999996,104.542534602999993,2,40,91,2,40,91,1.035912113590000,0.047722154111500,40,91,91,2,2,2,2
97,136766.000000000000000,45003000061,45003,45,Silver Bluff,2651,83.000000000000000,AIKEN,2111.000000000000000,737.000000000000000,617.000000000000000,20.000000000000000,755.000000000000000,592.000000000000000,23.000000000000000,87.344267250900003,43.326258953100002,2,24,84,2,24,81,0.429680329491000,0.008464150513520,24,86,86,2,2,2,2
98,136787.000000000000000,45003000000,45003,45,SRS,0,89.000000000000000,AIKEN,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,293.314353152000024,92.609899960999996,2,24,86,2,24,81,0.926729076221000,0.028400382065200,24,86,86,2,2,2,2
99,136810.000000000000000,45003000023,45003,45,New Ellenton,2247,72.000000000000000,AIKEN,1732.000000000000000,546.000000000000000,565.000000000000000,21.000000000000000,560.000000000000000,549.000000000000000,29.000000000000000,10.758392675000000,14.390114452200001,2,24,86,2,24,81,0.141612710309000,0.001042905596570,24,86,86,2,2,2,2
100,136827.000000000000000,45003000037,45003,45,Talatha,2655,91.000000000000000,AIKEN,2091.000000000000000,539.000000000000000,811.000000000000000,16.000000000000000,555.000000000000000,791.000000000000000,20.000000000000000,47.663972551699999,52.905795798000000,2,24,86,2,24,81,0.525155472796000,0.004620786014660,24,86,86,2,2,2,2
101,136851.000000000000000,45003000065,45003,45,Sleepy Hollow No. 65,2170,86.000000000000000,AIKEN,2111.000000000000000,421.000000000000000,1133.000000000000000,18.000000000000000,418.000000000000000,1135.000000000000000,21.000000000000000,27.109120766899999,25.696713808799998,2,24,81,2,24,81,0.253599556483000,0.002629142997330,24,81,81,2,2,2,2
102,136871.000000000000000,45003000069,45003,45,Anderson Pond No. 69,2136,22.000000000000000,AIKEN,2192.000000000000000,567.000000000000000,1164.000000000000000,18.000000000000000,531.000000000000000,1213.000000000000000,12.000000000000000,8.936954099010000,14.825859875100001,2,24,81,2,24,81,0.143187760444000,0.000866953202915,24,81,81,2,2,2,2
103,136892.000000000000000,45003000060,45003,45,Gem Lakes No. 60,1461,41.000000000000000,AIKEN,1396.000000000000000,291.000000000000000,748.000000000000000,12.000000000000000,288.000000000000000,747.000000000000000,21.000000000000000,3.680079548940000,8.778186982739999,2,24,81,2,24,81,0.087913131565000,0.000357145333681,24,81,81,2,2,2,2
104,136909.000000000000000,45003000066,45003,45,Hitchcock No. 66,1463,47.000000000000000,AIKEN,1273.000000000000000,315.000000000000000,499.000000000000000,12.000000000000000,312.000000000000000,502.000000000000000,11.000000000000000,6.401501493680000,11.496949228300000,2,24,81,2,24,84,0.114569742199000,0.000621409654383,24,81,81,2,2,2,2
105,136928.000000000000000,45003000077,45003,45,Gem Lakes No. 77,1882,42.000000000000000,AIKEN,1651.000000000000000,407.000000000000000,810.000000000000000,16.000000000000000,400.000000000000000,825.000000000000000,10.000000000000000,5.054810712770000,12.593373517300000,2,24,81,2,24,81,0.124884922140000,0.000490497096829,24,81,81,2,2,2,2
106,136948.000000000000000,45003000053,45003,45,Hollow Creek,1529,48.000000000000000,AIKEN,1564.000000000000000,345.000000000000000,758.000000000000000,11.000000000000000,334.000000000000000,784.000000000000000,8.000000000000000,3.127351722780000,9.765073772050000,2,24,81,2,24,81,0.094955534614600,0.000303414364783,24,81,81,2,2,2,2
107,136966.000000000000000,45003000070,45003,45,Sandstone No. 70,1597,79.000000000000000,AIKEN,1603.000000000000000,371.000000000000000,579.000000000000000,31.000000000000000,375.000000000000000,582.000000000000000,27.000000000000000,1.392680973710000,6.026258854350000,2,24,81,2,24,81,0.059864750604400,0.000135142026982,24,81,81,2,2,2,2
108,136985.000000000000000,45003000020,45003,45,Millbrook,2408,57.000000000000000,AIKEN,2149.000000000000000,541.000000000000000,904.000000000000000,24.000000000000000,529.000000000000000,916.000000000000000,24.000000000000000,4.234109396430000,12.311285025700000,2,24,81,2,24,81,0.127381851473000,0.000410925324374,24,81,81,2,2,2,2
109,137008.000000000000000,45003000047,45003,45,Aiken No. 47,1460,19.000000000000000,AIKEN,1261.000000000000000,351.000000000000000,461.000000000000000,16.000000000000000,343.000000000000000,469.000000000000000,14.000000000000000,6.690512555560000,16.606618443999999,2,24,81,2,24,81,0.165516021821000,0.000649477086058,24,81,81,2,2,2,2
110,137028.000000000000000,45003000076,45003,45,South Aiken No. 76,2642,88.000000000000000,AIKEN,2512.000000000000000,624.000000000000000,1113.000000000000000,26.000000000000000,608.000000000000000,1139.000000000000000,18.000000000000000,11.450224347800001,15.357384956000001,2,24,81,2,24,81,0.149445803016000,0.001110713014650,24,81,81,2,2,2,2
111,137047.000000000000000,45003000064,45003,45,Cedar Creek No. 64,1897,33.000000000000000,AIKEN,1959.000000000000000,440.000000000000000,1021.000000000000000,14.000000000000000,420.000000000000000,1043.000000000000000,16.000000000000000,16.918553879400001,23.528338501299999,2,24,86,2,24,81,0.227950219055000,0.001640663206350,24,86,86,2,2,2,2
112,137068.000000000000000,45003000075,45003,45,South Aiken No. 75,2359,87.000000000000000,AIKEN,2004.000000000000000,505.000000000000000,878.000000000000000,27.000000000000000,511.000000000000000,875.000000000000000,23.000000000000000,9.255427572580000,12.564635607400000,2,24,86,2,24,86,0.123932195015000,0.000897842373442,24,81,81,2,2,2,2
113,137088.000000000000000,45003000079,45003,45,Sandstone No. 79,1571,80.000000000000000,AIKEN,1054.000000000000000,282.000000000000000,402.000000000000000,3.000000000000000,278.000000000000000,405.000000000000000,2.000000000000000,1.449945484850000,5.528947659380000,2,24,81,2,24,81,0.054874954642900,0.000140694610055,24,81,81,2,2,2,2
114,137108.000000000000000,45003000013,45003,45,College Acres,2379,36.000000000000000,AIKEN,1968.000000000000000,434.000000000000000,842.000000000000000,27.000000000000000,462.000000000000000,830.000000000000000,15.000000000000000,6.783733399750000,11.251950686200001,2,24,81,2,24,81,0.110477006249000,0.000658287712618,24,81,81,2,2,2,2
115,137131.000000000000000,45003000083,45003,45,Levels No. 83,1492,53.000000000000000,AIKEN,864.000000000000000,241.000000000000000,250.000000000000000,23.000000000000000,246.000000000000000,263.000000000000000,8.000000000000000,1.052194735420000,5.171028383780000,2,24,81,2,24,81,0.051298716653800,0.000102128459669,24,81,81,2,2,2,2
116,137148.000000000000000,45003000052,45003,45,Levels No. 52,1521,51.000000000000000,AIKEN,1563.000000000000000,431.000000000000000,484.000000000000000,22.000000000000000,443.000000000000000,477.000000000000000,16.000000000000000,2.321380183890000,8.437580289180000,2,24,81,2,24,81,0.084079195799300,0.000225314195859,24,81,81,2,2,2,2
117,137170.000000000000000,45003000006,45003,45,Aiken No. 6,1387,21.000000000000000,AIKEN,1434.000000000000000,405.000000000000000,596.000000000000000,19.000000000000000,397.000000000000000,619.000000000000000,11.000000000000000,5.196623112090000,11.594248715599999,2,24,81,2,24,81,0.113393979918000,0.000504471811025,24,81,81,2,2,2,2
118,137190.000000000000000,45003000072,45003,45,Levels No. 72,1425,52.000000000000000,AIKEN,1139.000000000000000,310.000000000000000,396.000000000000000,13.000000000000000,315.000000000000000,392.000000000000000,12.000000000000000,3.433366018620000,10.424324703000000,2,24,81,2,24,81,0.104363688798000,0.000333264031143,24,81,81,2,2,2,2
119,137211.000000000000000,45003000005,45003,45,Aiken No. 5,1616,20.000000000000000,AIKEN,1469.000000000000000,549.000000000000000,333.000000000000000,15.000000000000000,548.000000000000000,347.000000000000000,6.000000000000000,2.803001909360000,9.537006788879999,2,26,81,2,24,82,0.096409145990200,0.000272118998587,24,81,81,2,2,2,2
120,137233.000000000000000,45003000022,45003,45,Montmorenci No. 22,2507,60.000000000000000,AIKEN,2063.000000000000000,532.000000000000000,883.000000000000000,21.000000000000000,541.000000000000000,873.000000000000000,21.000000000000000,17.691989205999999,17.576131396499999,2,24,86,2,24,86,0.173309810986000,0.001716985979170,24,81,81,2,2,2,2
121,137253.000000000000000,45003000078,45003,45,Montmorenci No. 78,1438,61.000000000000000,AIKEN,1092.000000000000000,269.000000000000000,469.000000000000000,13.000000000000000,266.000000000000000,469.000000000000000,14.000000000000000,59.283245002699999,37.009037861099998,2,24,86,2,24,86,0.358449907755000,0.005750702884690,24,86,86,2,2,2,2
122,137277.000000000000000,45003000056,45003,45,Couchton,1878,37.000000000000000,AIKEN,1488.000000000000000,367.000000000000000,623.000000000000000,11.000000000000000,381.000000000000000,592.000000000000000,31.000000000000000,47.105083121900002,31.460949199200002,2,24,86,2,24,86,0.315316404409000,0.004573155619830,24,86,86,2,2,2,2
123,137297.000000000000000,45003000082,45003,45,Windsor No. 82,1762,99.000000000000000,AIKEN,1157.000000000000000,217.000000000000000,485.000000000000000,8.000000000000000,235.000000000000000,461.000000000000000,14.000000000000000,75.833299952199994,40.031912667000000,2,24,86,2,24,86,0.391474356583000,0.007354136790260,40,86,86,2,2,2,2
124,137317.000000000000000,45005000005,45005,45,Martin,343,104.000000000000000,ALLENDALE,306.000000000000000,161.000000000000000,1.000000000000000,44.000000000000000,165.000000000000000,44.000000000000000,2.000000000000000,215.749506564000001,75.934627875800004,6,45,91,2,40,91,0.753027424272000,0.020834643868600,40,90,91,6,2,2,6
125,137339.000000000000000,45011000012,45011,45,Snelling,1665,211.000000000000000,BARNWELL,1259.000000000000000,397.000000000000000,474.000000000000000,4.000000000000000,401.000000000000000,459.000000000000000,14.000000000000000,121.834427507000001,70.172104823100000,2,40,91,2,40,91,0.687799306205000,0.011783693100600,40,91,91,2,2,2,2
126,137359.000000000000000,45011000001,45011,45,Barnwell No. 1,1275,200.000000000000000,BARNWELL,738.000000000000000,256.000000000000000,227.000000000000000,2.000000000000000,260.000000000000000,216.000000000000000,8.000000000000000,46.505135626700003,38.834072929400001,2,40,91,2,40,91,0.377668086201000,0.004501610937180,40,91,91,2,6,2,2
127,137380.000000000000000,45005000001,45005,45,Allendale No. 1,1488,100.000000000000000,ALLENDALE,1245.000000000000000,544.000000000000000,6.000000000000000,110.000000000000000,548.000000000000000,115.000000000000000,2.000000000000000,18.359324949700000,28.953118919200001,6,40,91,2,40,91,0.289754388749000,0.001772004579880,40,90,91,6,2,2,6
128,182740.000000000000000,45011000009,45011,45,Kline,792,210.000000000000000,BARNWELL,575.000000000000000,168.000000000000000,234.000000000000000,7.000000000000000,175.000000000000000,230.000000000000000,5.000000000000000,142.457937691000012,69.781509333200006,2,40,90,2,40,91,0.712777375677000,0.013767064840100,40,91,91,2,2,2,2
129,182763.000000000000000,45011000004,45011,45,Barnwell No. 4,1888,203.000000000000000,BARNWELL,1453.000000000000000,578.000000000000000,383.000000000000000,14.000000000000000,586.000000000000000,381.000000000000000,7.000000000000000,32.480131819299999,23.231359931600000,2,40,91,2,40,91,0.227377078856000,0.003141275562130,40,91,91,2,6,2,2
130,182782.000000000000000,45011000002,45011,45,Barnwell No. 2,2430,201.000000000000000,BARNWELL,1480.000000000000000,406.000000000000000,690.000000000000000,11.000000000000000,419.000000000000000,665.000000000000000,25.000000000000000,45.791497662099999,41.029938467599997,2,40,91,6,40,91,0.397998087571000,0.004432483196740,40,91,91,2,6,2,2
131,182805.000000000000000,45011000003,45011,45,Barnwell No. 3,2223,202.000000000000000,BARNWELL,1656.000000000000000,494.000000000000000,727.000000000000000,20.000000000000000,492.000000000000000,725.000000000000000,18.000000000000000,35.715303421300000,33.574384851300003,2,40,91,6,40,91,0.326686816109000,0.003454687740600,40,91,91,2,6,2,2
